,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,xiN,g0
25,0.01,0.027098388390590068,51.52996416903295,0.03454847995032449,0.3344348117855773,2.3,-1.25,-2.5,1.0,1000.0
26,0.01,0.0011482395651065459,52.79441819943048,0.029951176302185634,-2.979077470197297,2.3,-1.25,-2.5,1.0,1000.0
27,0.01,0.00015193890934717125,51.03015630969168,0.03032220740213514,-2.2157223481248964,2.3,-1.25,-2.5,1.0,1000.0
28,0.01,0.021003863931945966,49.46863314064659,0.08056440596117981,-1.8268675997684367,2.3,-1.25,-2.5,1.0,1000.0
29,0.01,0.03283777432364404,51.486517497716626,0.041346662732337836,-4.719488757191952,2.3,-1.25,-2.5,1.0,1000.0
30,0.01,0.0028559462813305125,51.09122016759131,0.05730705331354827,-2.3794513509941906,2.3,-1.25,-2.5,1.0,1000.0
31,0.01,0.016312414613413352,52.86418082283951,0.07751953684069511,-3.5228272458029006,2.3,-1.25,-2.5,1.0,1000.0
32,0.01,0.0026222537563433956,49.79962662470471,0.0651511031925533,-2.1358258807714092,2.3,-1.25,-2.5,1.0,1000.0
33,0.01,0.0006567433910936838,51.10723414655755,0.041894441786607825,-3.263685600717764,2.3,-1.25,-2.5,1.0,1000.0
34,0.01,0.06475663764342364,52.44308230645132,0.07120478505956375,-4.236390682008415,2.3,-1.25,-2.5,1.0,1000.0
35,0.01,0.014059132187913792,51.7295463816591,0.07584123269327872,-3.545365519068028,2.3,-1.25,-2.5,1.0,1000.0
36,0.01,0.02250074124194136,48.752208104288734,0.07469576237132364,-1.7319291437090576,2.3,-1.25,-2.5,1.0,1000.0
37,0.01,0.011311469543708387,51.03769766743279,0.012405735423899607,-4.894830316902639,2.3,-1.25,-2.5,1.0,1000.0
38,0.01,0.04554218094929581,51.832368248215786,0.07493312625538227,-3.186754686055045,2.3,-1.25,-2.5,1.0,1000.0
39,0.01,0.05780342790280483,51.926718594369945,0.08231609571087135,0.07594370970051845,2.3,-1.25,-2.5,1.0,1000.0
40,0.01,0.027048806567568653,52.25260050522168,0.07118701343243614,-4.856478905864245,2.3,-1.25,-2.5,1.0,1000.0
41,0.01,0.06906765100056121,49.192605282278706,0.09338357561493814,-3.5612928217058,2.3,-1.25,-2.5,1.0,1000.0
42,0.01,0.03608108595580761,51.99602552592727,0.09955379167861143,-1.4887783909546077,2.3,-1.25,-2.5,1.0,1000.0
43,0.01,0.008328971373820205,52.07527255399893,0.03964078280133527,1.813299371655254,2.3,-1.25,-2.5,1.0,1000.0
44,0.01,0.021970018074665087,50.24338022774882,0.059339044120506286,1.3753114798365838,2.3,-1.25,-2.5,1.0,1000.0
45,0.01,0.04470175587974452,51.10720934739989,0.08576881570440113,-1.4536699832755495,2.3,-1.25,-2.5,1.0,1000.0
46,0.01,0.06016943702646885,50.9601398578174,0.09615548370019517,-0.8925370937460819,2.3,-1.25,-2.5,1.0,1000.0
47,0.01,0.01325806480007622,50.80979388695462,0.058858072758627984,-0.6274520366645984,2.3,-1.25,-2.5,1.0,1000.0
48,0.01,0.06250946060835406,50.166765671556675,0.07327726485693553,-0.706749612888327,2.3,-1.25,-2.5,1.0,1000.0
49,0.01,0.05950877781938731,50.944088011820725,0.07414799269481835,-0.9934805713309984,2.3,-1.25,-2.5,1.0,1000.0
50,0.01,0.07354228116343416,51.08576309029798,0.08844709389010941,-4.194406733343608,2.3,-1.25,-2.5,1.0,1000.0
51,0.01,0.043438494429534874,49.35392523163486,0.07459427295815023,1.976312669713276,2.3,-1.25,-2.5,1.0,1000.0
52,0.01,0.010018014587716662,50.223451556637116,0.010407355295645883,-0.824544078871134,2.3,-1.25,-2.5,1.0,1000.0
53,0.01,0.05029859477053294,52.92664117901002,0.05166621802171663,-4.7369249420256745,2.3,-1.25,-2.5,1.0,1000.0
54,0.01,0.03619595069104733,49.18088099891002,0.07001382909959389,-0.7339737433127622,2.3,-1.25,-2.5,1.0,1000.0
55,0.01,0.010768650303539462,52.209800296068885,0.03617152991105256,1.6012801664436065,2.3,-1.25,-2.5,1.0,1000.0
56,0.01,0.068649267873706,48.84814930233902,0.0952760002779652,-0.7614582872631432,2.3,-1.25,-2.5,1.0,1000.0
57,0.01,0.012567295776743592,49.854422219718636,0.04962732146466149,1.8095737708534738,2.3,-1.25,-2.5,1.0,1000.0
58,0.01,0.04911358621054734,51.863846824085975,0.06830984491494006,1.5018631521727652,2.3,-1.25,-2.5,1.0,1000.0
59,0.01,0.02604609420862052,51.6295216437912,0.04955638278465348,1.3297860792614111,2.3,-1.25,-2.5,1.0,1000.0
60,0.01,0.04140548679831529,52.765806870254856,0.08555138109264804,-3.36329930422964,2.3,-1.25,-2.5,1.0,1000.0
61,0.01,0.001262744432221308,52.70103259763277,0.09643217331908009,-4.6276592081416394,2.3,-1.25,-2.5,1.0,1000.0
62,0.01,0.014632244321819633,50.021724610183576,0.054100766031005935,-1.5483074156304397,2.3,-1.25,-2.5,1.0,1000.0
63,0.01,0.030564514767324746,51.259201972416285,0.08799255208204791,1.1476860091985461,2.3,-1.25,-2.5,1.0,1000.0
64,0.01,0.0041844902805095565,51.077797858756185,0.02014183087190147,1.0195661546016543,2.3,-1.25,-2.5,1.0,1000.0
65,0.01,0.05398905330897005,51.299060806537966,0.08947653770832054,0.03413471205364793,2.3,-1.25,-2.5,1.0,1000.0
66,0.01,0.05687905297687092,49.519957094200265,0.08203672335500965,0.6384779626901258,2.3,-1.25,-2.5,1.0,1000.0
67,0.01,0.04439253526029319,50.9328142826695,0.08320212971192621,-4.113807035908038,2.3,-1.25,-2.5,1.0,1000.0
68,0.01,0.017285855646892313,49.76696450946784,0.06485185167601583,-0.22163340033304468,2.3,-1.25,-2.5,1.0,1000.0
69,0.01,0.06319906261088297,49.579078511998425,0.07620034248900423,1.8359416936921633,2.3,-1.25,-2.5,1.0,1000.0
70,0.01,0.0036090619641672376,51.24780062189722,0.07214941323089746,0.28408602624169,2.3,-1.25,-2.5,1.0,1000.0
71,0.01,0.08280303760914065,51.15970378724998,0.08525291920492264,-4.896315039873566,2.3,-1.25,-2.5,1.0,1000.0
72,0.01,0.060321370847218496,51.583620688201975,0.08110561116188068,-2.6390707524510177,2.3,-1.25,-2.5,1.0,1000.0
73,0.01,0.0783137064690723,52.50359389723983,0.0995995757344663,-2.631726497413466,2.3,-1.25,-2.5,1.0,1000.0
74,0.01,0.009876238606736488,50.258875587804695,0.015088777895097667,0.2876174745754865,2.3,-1.25,-2.5,1.0,1000.0
75,0.01,0.03311545689480645,51.578983312567075,0.07475713771024732,-2.551680299427038,2.3,-1.25,-2.5,1.0,1000.0
76,0.01,0.013345053299641042,52.10436578048845,0.019439061758016758,-3.3754492722786775,2.3,-1.25,-2.5,1.0,1000.0
77,0.01,0.06719154835245655,51.59675382926481,0.09314179497439087,-4.551067132111455,2.3,-1.25,-2.5,1.0,1000.0
78,0.01,0.010317092970029841,49.43755509827548,0.03929260857116552,-1.5240570704858394,2.3,-1.25,-2.5,1.0,1000.0
79,0.01,0.03288429536736259,52.84508722744881,0.05322894535383872,-3.338605729029292,2.3,-1.25,-2.5,1.0,1000.0
80,0.01,0.026753338009137796,49.83917347489074,0.06842853956667387,-0.9227975510408166,2.3,-1.25,-2.5,1.0,1000.0
81,0.01,0.04113265814733616,50.741021449975335,0.0676533251548242,-4.09039619854603,2.3,-1.25,-2.5,1.0,1000.0
82,0.01,0.0016363842475185298,50.70206811544387,0.05419853053855815,-1.792074826362676,2.3,-1.25,-2.5,1.0,1000.0
83,0.01,0.010052318181386355,51.18035013597396,0.06490536855825556,-1.0592160967126358,2.3,-1.25,-2.5,1.0,1000.0
84,0.01,0.06414665335055823,50.764524515999845,0.09482318649603601,1.11474911301928,2.3,-1.25,-2.5,1.0,1000.0
85,0.01,0.03062721303787529,48.972070855151216,0.09039083099682313,-2.445847145117264,2.3,-1.25,-2.5,1.0,1000.0
86,0.01,0.04864394023286759,50.68623822438761,0.09642438824778145,-3.6526678002151436,2.3,-1.25,-2.5,1.0,1000.0
87,0.01,0.05525099701961361,50.29656846925202,0.0650802538083417,-2.058612449063645,2.3,-1.25,-2.5,1.0,1000.0
88,0.01,0.009895405954576553,49.36977673044795,0.0586794291009744,1.7819897356796002,2.3,-1.25,-2.5,1.0,1000.0
89,0.01,0.03778148856528205,51.27575465027416,0.08658420671849744,-3.9222660965455516,2.3,-1.25,-2.5,1.0,1000.0
90,0.01,0.0949051598979099,51.13177454420702,0.09508462555116835,-2.707784707132254,2.3,-1.25,-2.5,1.0,1000.0
91,0.01,0.04809374146769302,52.67711637788,0.08547138559200759,-4.452462884011238,2.3,-1.25,-2.5,1.0,1000.0
92,0.01,0.02984683315789065,50.42420545589815,0.09129266634108854,-2.0848298749115415,2.3,-1.25,-2.5,1.0,1000.0
93,0.01,0.026287573005575784,52.32779307574071,0.0944114784764788,-3.3246322559106702,2.3,-1.25,-2.5,1.0,1000.0
94,0.01,0.017128421354590775,52.36257275803511,0.03040840629470997,-2.8917808571369292,2.3,-1.25,-2.5,1.0,1000.0
95,0.01,0.01184341878405868,49.91437871040106,0.05134456908033657,-3.7165002212471037,2.3,-1.25,-2.5,1.0,1000.0
96,0.01,0.032113031177179466,51.429183727817744,0.06393435260990843,-1.8061572735204838,2.3,-1.25,-2.5,1.0,1000.0
97,0.01,0.019216733704556913,50.28242783362448,0.04273811872807446,-0.763361737382505,2.3,-1.25,-2.5,1.0,1000.0
98,0.01,0.03686371388148007,49.8803318162508,0.06933267392019814,-2.912544389491283,2.3,-1.25,-2.5,1.0,1000.0
99,0.01,0.016271759099761862,49.65399185826931,0.02877511550564213,0.2953866695590408,2.3,-1.25,-2.5,1.0,1000.0
100,0.01,0.03157788723833495,49.8106565007981,0.08782645439538975,-0.35619211699578823,2.3,-1.25,-2.5,1.0,1000.0
101,0.01,0.03893305116330628,49.6403064747114,0.05903813931376293,0.202763742905832,2.3,-1.25,-2.5,1.0,1000.0
102,0.01,0.061974679273544137,52.68868946315989,0.07591571399999138,-3.962186501359098,2.3,-1.25,-2.5,1.0,1000.0
103,0.01,0.09143101896846043,52.954739048702116,0.09450909671103848,-4.258240094708998,2.3,-1.25,-2.5,1.0,1000.0
104,0.01,0.036009294659006645,52.247872096378934,0.09059180159793327,-2.597926640174562,2.3,-1.25,-2.5,1.0,1000.0
105,0.01,0.010330943446342045,48.661772304597946,0.06197782289714964,-3.2442069323817466,2.3,-1.25,-2.5,1.0,1000.0
106,0.01,0.051026735820623184,48.78595910209101,0.06816092121601446,-0.6383879131582013,2.3,-1.25,-2.5,1.0,1000.0
107,0.01,0.0006337921417385429,51.797598871154364,0.03811154167429703,-1.3570445046649873,2.3,-1.25,-2.5,1.0,1000.0
108,0.01,0.023158585927096176,52.06744994150714,0.09736944758958117,-1.8052905481759507,2.3,-1.25,-2.5,1.0,1000.0
109,0.01,0.007017727885291681,48.43413937056557,0.05792573482735163,1.058203757917945,2.3,-1.25,-2.5,1.0,1000.0
110,0.01,0.03008050545285317,51.110810738992186,0.04211020949936455,-4.076247228424933,2.3,-1.25,-2.5,1.0,1000.0
111,0.01,0.039484191318018606,49.445820167712895,0.09701807453647453,-4.673215029817251,2.3,-1.25,-2.5,1.0,1000.0
112,0.01,0.06708139410100455,49.97240878136144,0.07791657339999843,1.3234674730211147,2.3,-1.25,-2.5,1.0,1000.0
113,0.01,0.035220655244459755,49.90986125421174,0.04785776479145749,-3.674349547348969,2.3,-1.25,-2.5,1.0,1000.0
114,0.01,0.06294170538008709,48.728835053338635,0.0649066006400533,-2.6120100569214038,2.3,-1.25,-2.5,1.0,1000.0
115,0.01,0.01813111725482831,52.16088086741839,0.061638253795566145,-3.508259928643114,2.3,-1.25,-2.5,1.0,1000.0
116,0.01,0.0551330270528561,48.53193399878852,0.08792399151741041,-0.38583466187558724,2.3,-1.25,-2.5,1.0,1000.0
117,0.01,0.02785471287921768,49.3414792203553,0.03073345555068853,-2.581402089987744,2.3,-1.25,-2.5,1.0,1000.0
118,0.01,0.02817802630873678,51.221600802830636,0.08514386736835179,-4.652667965265259,2.3,-1.25,-2.5,1.0,1000.0
119,0.01,0.006408072250622,49.82364281668649,0.031311891983827944,0.9203777103556732,2.3,-1.25,-2.5,1.0,1000.0
120,0.01,0.07135526839395584,52.13227324503983,0.09797910017335315,-4.5038398639014074,2.3,-1.25,-2.5,1.0,1000.0
121,0.01,0.060753584089358416,50.26054744400262,0.06433875266913376,-0.8154083717068685,2.3,-1.25,-2.5,1.0,1000.0
122,0.01,0.023826852294984904,51.315855592384224,0.07491153556069732,1.541257867136328,2.3,-1.25,-2.5,1.0,1000.0
123,0.01,0.03200789575208226,52.00148337166263,0.05878541319045786,-3.3367580840105813,2.3,-1.25,-2.5,1.0,1000.0
124,0.01,0.010244846114063089,49.76811675987008,0.0807992555173123,1.5663521868823942,2.3,-1.25,-2.5,1.0,1000.0
125,0.01,0.06308279198196216,51.04376998802827,0.09523385687755252,-0.9606094872106938,2.3,-1.25,-2.5,1.0,1000.0
126,0.01,0.07033455646292015,51.31215157382498,0.08920274552716992,-3.3888921181245353,2.3,-1.25,-2.5,1.0,1000.0
127,0.01,0.026725763450374918,50.41420941978179,0.07288258817679803,-0.025766132286489274,2.3,-1.25,-2.5,1.0,1000.0
128,0.01,0.061061063087104586,52.92023746279907,0.08420750609443141,-4.833448257720766,2.3,-1.25,-2.5,1.0,1000.0
129,0.01,0.025207816690664155,49.00699679553999,0.09855969771835893,-0.44000059209733955,2.3,-1.25,-2.5,1.0,1000.0
130,0.01,0.0038837714990928697,50.79291896567656,0.05246345333684172,-1.9977854471839662,2.3,-1.25,-2.5,1.0,1000.0
131,0.01,0.035416928419474934,50.52653294842269,0.04694198289219426,1.8963300928427147,2.3,-1.25,-2.5,1.0,1000.0
132,0.01,0.037231623038778215,50.91789484569876,0.048107806863481165,1.2977149334405995,2.3,-1.25,-2.5,1.0,1000.0
133,0.01,0.0410601855521196,50.07597134363489,0.06923638831285155,0.8821710765587971,2.3,-1.25,-2.5,1.0,1000.0
134,0.01,0.03527675659610265,50.85946322351454,0.049463558478856966,0.021719319433005424,2.3,-1.25,-2.5,1.0,1000.0
135,0.01,0.00019088039046206707,50.94265986882152,0.050523135457103366,1.655338666986661,2.3,-1.25,-2.5,1.0,1000.0
136,0.01,0.009297792874400213,51.33049870928293,0.029798772401912726,-1.7610823637290656,2.3,-1.25,-2.5,1.0,1000.0
137,0.01,0.02512336174651979,50.088025257718506,0.03748463816006736,-2.6650869631212326,2.3,-1.25,-2.5,1.0,1000.0
138,0.01,0.01268683041041242,50.14764594013176,0.036997165090268645,-4.374079698959303,2.3,-1.25,-2.5,1.0,1000.0
139,0.01,0.029872771477630823,51.691376962092505,0.044580327701876775,-2.895260297587596,2.3,-1.25,-2.5,1.0,1000.0
140,0.01,0.001812465393266105,51.11982801447465,0.03250102845228152,-2.156866656093163,2.3,-1.25,-2.5,1.0,1000.0
141,0.01,0.007936389966909152,48.940681623161474,0.049048295463545825,1.2437210723697767,2.3,-1.25,-2.5,1.0,1000.0
142,0.01,0.015834061493947116,52.016252700105895,0.04372742720789542,-4.803145988106812,2.3,-1.25,-2.5,1.0,1000.0
143,0.01,0.025971035778789245,50.173091654677954,0.06963724779121103,-4.843777955230996,2.3,-1.25,-2.5,1.0,1000.0
144,0.01,0.014834502432794196,50.95255559707489,0.05198616889243506,1.5576818261028045,2.3,-1.25,-2.5,1.0,1000.0
145,0.01,0.013968560817788411,49.277674729302014,0.039202944920302456,-0.4185549019453214,2.3,-1.25,-2.5,1.0,1000.0
146,0.01,0.004653472117589752,52.5388613823264,0.025517059518202604,-3.184459239735205,2.3,-1.25,-2.5,1.0,1000.0
147,0.01,0.0884346142481693,48.60692305138127,0.0906421750996428,0.6024623993039455,2.3,-1.25,-2.5,1.0,1000.0
148,0.01,0.05133496887523951,51.66385997379111,0.054247088798011926,-4.635113249957575,2.3,-1.25,-2.5,1.0,1000.0
149,0.01,0.02816360880722424,52.55996605995075,0.06994300747451296,-4.6524633757611085,2.3,-1.25,-2.5,1.0,1000.0
150,0.01,0.018577373142333996,48.55985994748228,0.0725753028001893,0.30200858566610833,2.3,-1.25,-2.5,1.0,1000.0
151,0.01,0.015330865638550762,50.6518660232357,0.03777911784928986,-1.2384818804003093,2.3,-1.25,-2.5,1.0,1000.0
152,0.01,0.013791457482047033,50.705048237892065,0.09515371717958365,-2.2815809436856584,2.3,-1.25,-2.5,1.0,1000.0
153,0.01,0.06964729917021688,49.78928040004269,0.0780363447889864,1.0183931487233187,2.3,-1.25,-2.5,1.0,1000.0
154,0.01,0.030813759774071116,49.64832210435604,0.05603169576516165,-0.9141028905606525,2.3,-1.25,-2.5,1.0,1000.0
155,0.01,0.03484494317605311,52.00896398461404,0.08610684186301101,-0.9345932373975234,2.3,-1.25,-2.5,1.0,1000.0
156,0.01,0.030955572858291494,50.71615867079741,0.039238530130025775,-2.144662578465022,2.3,-1.25,-2.5,1.0,1000.0
157,0.01,0.019786477589256946,50.805106082885835,0.04338172832414846,0.8408837742064321,2.3,-1.25,-2.5,1.0,1000.0
158,0.01,0.020360797643421826,50.40878286831645,0.03279589972903602,-1.634017356722567,2.3,-1.25,-2.5,1.0,1000.0
159,0.01,0.013717024323104832,52.274715971897045,0.056605167522762324,-4.052968908542762,2.3,-1.25,-2.5,1.0,1000.0
160,0.01,0.004559831476370646,52.30407890620571,0.021010245470075455,-1.9109513808716025,2.3,-1.25,-2.5,1.0,1000.0
161,0.01,0.0030020601817865146,50.52911439468847,0.04799673575677828,0.6253506852160111,2.3,-1.25,-2.5,1.0,1000.0
162,0.01,0.032149305063407387,50.407181286437414,0.07225688994662585,-3.8503890111124193,2.3,-1.25,-2.5,1.0,1000.0
163,0.01,0.02965929138964556,51.5774950094042,0.09651143225720316,-3.2056882621990517,2.3,-1.25,-2.5,1.0,1000.0
164,0.01,0.00459684059869474,51.743453018372605,0.07812580226140857,-3.2630871321936192,2.3,-1.25,-2.5,1.0,1000.0
165,0.01,0.07127786619710165,51.35666261117081,0.07432501764683584,0.8050601098373136,2.3,-1.25,-2.5,1.0,1000.0
166,0.01,0.021516674650510506,49.36892350217428,0.024618767791529418,-0.23597222517883765,2.3,-1.25,-2.5,1.0,1000.0
167,0.01,0.02926404624091755,49.41519519683952,0.03967994818867489,-2.6504135496486656,2.3,-1.25,-2.5,1.0,1000.0
168,0.01,0.005891806129248923,50.26572988924366,0.04923721164198669,0.06060940772081036,2.3,-1.25,-2.5,1.0,1000.0
169,0.01,0.041868460356161964,52.332423196161784,0.06966401176620662,-3.1447217354402923,2.3,-1.25,-2.5,1.0,1000.0
170,0.01,0.036927395925052967,50.483948148667565,0.04256803075259145,-0.04185975685029675,2.3,-1.25,-2.5,1.0,1000.0
171,0.01,0.0047024558880615856,50.75523948883719,0.08652313356254172,-0.6177967935393456,2.3,-1.25,-2.5,1.0,1000.0
172,0.01,0.08048154192218944,48.45970923205649,0.09366222572385924,-0.6754046882375349,2.3,-1.25,-2.5,1.0,1000.0
173,0.01,0.02099703704994027,50.74772516173582,0.060834125761115666,-3.2004912120404274,2.3,-1.25,-2.5,1.0,1000.0
174,0.01,0.0019042527462404424,49.1452166405984,0.039438580950125895,-2.2018433632015477,2.3,-1.25,-2.5,1.0,1000.0
175,0.01,0.015911703561111313,48.5269451788102,0.08823048283071705,-1.0803503549551192,2.3,-1.25,-2.5,1.0,1000.0
176,0.01,0.027066987784024877,51.06741650272622,0.03711057807832202,1.0785111784402304,2.3,-1.25,-2.5,1.0,1000.0
177,0.01,0.07032353632287557,48.7937282211026,0.08831269924296373,-2.586747997358822,2.3,-1.25,-2.5,1.0,1000.0
178,0.01,0.03958953148475878,49.2618749186302,0.08176040348063147,1.6110445794101889,2.3,-1.25,-2.5,1.0,1000.0
179,0.01,0.04707511348088705,52.010725177311464,0.047513335137316294,-1.9219836524368659,2.3,-1.25,-2.5,1.0,1000.0
180,0.01,0.027246903102358333,50.916706108701476,0.07385703841655614,1.2689944466245233,2.3,-1.25,-2.5,1.0,1000.0
181,0.01,0.06990230005576037,49.34299525699563,0.09994504403023274,-3.7583152204553336,2.3,-1.25,-2.5,1.0,1000.0
182,0.01,0.01919428550940662,50.30488995467633,0.06914503561771668,-0.7186668919290176,2.3,-1.25,-2.5,1.0,1000.0
183,0.01,0.039462968017214065,49.91456830573894,0.05325285075306643,-3.4168301239154637,2.3,-1.25,-2.5,1.0,1000.0
184,0.01,0.02000743811809097,48.70436301501637,0.09864089082992161,-1.9218377426217104,2.3,-1.25,-2.5,1.0,1000.0
185,0.01,0.010352559530419803,50.08541067365728,0.029266806138386676,-0.08873566023351209,2.3,-1.25,-2.5,1.0,1000.0
186,0.01,0.07786771555357358,51.2749053968915,0.08525148325200502,-0.9800140571342908,2.3,-1.25,-2.5,1.0,1000.0
187,0.01,0.03700003298502489,50.91396974210472,0.06532845227562434,-1.2082317974266852,2.3,-1.25,-2.5,1.0,1000.0
188,0.01,0.04868874368848335,51.87936851020461,0.0781264635046661,-0.10541097089365081,2.3,-1.25,-2.5,1.0,1000.0
189,0.01,0.021729189441757703,52.43100614952825,0.08019494669731309,-4.134345700606061,2.3,-1.25,-2.5,1.0,1000.0
190,0.01,0.07596348046648398,48.94260423527606,0.09740937892224161,-2.214740501134457,2.3,-1.25,-2.5,1.0,1000.0
191,0.01,0.05562314355611624,51.08882119188112,0.0891165540250905,-4.645175503357891,2.3,-1.25,-2.5,1.0,1000.0
192,0.01,0.06156978410467698,52.10785623233908,0.07224646618024151,-1.4449549900050895,2.3,-1.25,-2.5,1.0,1000.0
193,0.01,0.02328161203460999,49.76735437602969,0.08282948763463387,-3.8415270995768105,2.3,-1.25,-2.5,1.0,1000.0
194,0.01,0.02779442486277003,52.50388123535598,0.08096196005365071,-4.276213630721345,2.3,-1.25,-2.5,1.0,1000.0
195,0.01,0.06215894402517407,48.52092593038346,0.09404145171741365,-1.269646575084467,2.3,-1.25,-2.5,1.0,1000.0
196,0.01,0.04867104574462246,51.589379862526805,0.05283424124575221,-4.749810094915522,2.3,-1.25,-2.5,1.0,1000.0
197,0.01,0.0009599517408984348,49.428212899925036,0.08896546672710268,-1.9183653616870204,2.3,-1.25,-2.5,1.0,1000.0
198,0.01,0.053260135682205736,51.16435033166484,0.05671246339931762,-3.1421926861340723,2.3,-1.25,-2.5,1.0,1000.0
199,0.01,0.018820095580500608,50.882923408298524,0.046943238848002874,-2.444908427475364,2.3,-1.25,-2.5,1.0,1000.0
200,0.01,0.08538023742889651,50.515873679469095,0.09793238441201291,-0.5715136574387429,2.3,-1.25,-2.5,1.0,1000.0
201,0.01,0.003316366970721263,51.47457055242136,0.020534744589395578,-4.671647772128486,2.3,-1.25,-2.5,1.0,1000.0
202,0.01,0.06361268493409904,50.64278894790722,0.06797887759214076,0.7199985216222844,2.3,-1.25,-2.5,1.0,1000.0
203,0.01,0.04440013931377114,50.410839474224204,0.0672507713278641,-0.9619362488221723,2.3,-1.25,-2.5,1.0,1000.0
204,0.01,0.026225577208607166,51.51646619584851,0.07261654477348804,0.38536755581710125,2.3,-1.25,-2.5,1.0,1000.0
205,0.01,0.06167510372712181,52.1800204674138,0.06695335026210723,-0.40373430647962216,2.3,-1.25,-2.5,1.0,1000.0
206,0.01,0.020814766437716428,51.69387724254159,0.08329265684615579,-4.034364597229868,2.3,-1.25,-2.5,1.0,1000.0
207,0.01,0.007033368486851666,49.53851656037027,0.0835632245481896,-3.780966151232025,2.3,-1.25,-2.5,1.0,1000.0
208,0.01,0.03874546616803302,52.70719284157399,0.08449675542289191,-4.616706099516389,2.3,-1.25,-2.5,1.0,1000.0
209,0.01,0.015904740794785443,50.80775065837452,0.04984676980572583,-1.1123577535946638,2.3,-1.25,-2.5,1.0,1000.0
210,0.01,0.031240298535713508,50.76403673710857,0.07328934524206106,-2.8018892874508508,2.3,-1.25,-2.5,1.0,1000.0
211,0.01,0.029680889781129163,52.71042791322094,0.08244707964582068,-3.2118860715136193,2.3,-1.25,-2.5,1.0,1000.0
212,0.01,0.05738547544311208,49.71390142020974,0.09381163948348156,-3.6917754502993247,2.3,-1.25,-2.5,1.0,1000.0
213,0.01,0.039560711678711974,50.96279085213712,0.0793265028639219,-3.7750017063242614,2.3,-1.25,-2.5,1.0,1000.0
214,0.01,0.012568880423115193,48.32343472484425,0.09007449674532234,0.1358603184168059,2.3,-1.25,-2.5,1.0,1000.0
215,0.01,0.05536145118230973,49.87785432066476,0.07149024386128244,-3.1611190203494077,2.3,-1.25,-2.5,1.0,1000.0
