,redshift,thv,loge0,thc,logn0,p,logepse,logepsb,ksin,g0
69,0.01,0.03565701473333218,50.576774125213305,0.09623412668217707,-4.543402826515701,2.3,-1.25,-2.5,1.0,1000.0
70,0.01,0.031639354517244235,51.387233846414226,0.016675902597401884,0.1314625397963578,2.3,-1.25,-2.5,1.0,1000.0
71,0.01,0.03677241455798876,49.12651877154664,0.06963842405877593,-1.0156421790802699,2.3,-1.25,-2.5,1.0,1000.0
72,0.01,0.02182751400464252,49.27520817280425,0.0929964670642114,0.19178102918369433,2.3,-1.25,-2.5,1.0,1000.0
73,0.01,0.04613587805159531,52.324279473185534,0.08181376247328741,-2.7119894292126605,2.3,-1.25,-2.5,1.0,1000.0
74,0.01,0.024120375647694498,50.51973133592235,0.07758025842722499,-2.2080919394298077,2.3,-1.25,-2.5,1.0,1000.0
75,0.01,0.034875175756628525,50.519082669312525,0.08080815459102465,0.2442721861528101,2.3,-1.25,-2.5,1.0,1000.0
76,0.01,0.01840160741013137,51.276344564760045,0.0970196371041469,-1.9698625468402504,2.3,-1.25,-2.5,1.0,1000.0
77,0.01,0.032505609249541746,51.845435611019965,0.010935950431847974,-1.646671737597015,2.3,-1.25,-2.5,1.0,1000.0
78,0.01,0.032934443510539105,52.44775487837052,0.07645203489718663,-3.1517265172073694,2.3,-1.25,-2.5,1.0,1000.0
79,0.01,0.04828824734377452,52.160064740307135,0.013631356470904072,1.5920517630268192,2.3,-1.25,-2.5,1.0,1000.0
80,0.01,0.04637115839023347,52.0508908533578,0.09441314518322562,-1.7177162163149502,2.3,-1.25,-2.5,1.0,1000.0
81,0.01,0.04754426185761682,50.01709279218162,0.010376797861951913,0.7573964699501907,2.3,-1.25,-2.5,1.0,1000.0
82,0.01,0.022128228240810958,51.19309305268171,0.06618113342083401,-2.1350351159669314,2.3,-1.25,-2.5,1.0,1000.0
83,0.01,0.0312929782292065,50.997987062175255,0.04305416234595772,-0.17164777409441712,2.3,-1.25,-2.5,1.0,1000.0
84,0.01,0.04551249919497592,51.865189037474096,0.04048673950539396,-1.6686583531538477,2.3,-1.25,-2.5,1.0,1000.0
85,0.01,0.03625808219082346,50.621568085805265,0.09856354034899963,-4.608875714826253,2.3,-1.25,-2.5,1.0,1000.0
86,0.01,0.024928661917440757,51.25492544428262,0.08570834450446913,-4.804964677583505,2.3,-1.25,-2.5,1.0,1000.0
87,0.01,0.03662374161436105,48.919080470366524,0.08365187274456774,0.8511696328642415,2.3,-1.25,-2.5,1.0,1000.0
88,0.01,0.03993234536671508,50.76439031478303,0.06854926948381852,-0.33526827032535245,2.3,-1.25,-2.5,1.0,1000.0
89,0.01,0.020398815843712177,50.11756023998726,0.03860777942704462,1.30598258165519,2.3,-1.25,-2.5,1.0,1000.0
90,0.01,0.047136654403245756,52.51061561295813,0.07235810522704121,-4.780183315391262,2.3,-1.25,-2.5,1.0,1000.0
91,0.01,0.04622842737587761,52.077639396984495,0.05305185763998241,-2.639820497287654,2.3,-1.25,-2.5,1.0,1000.0
92,0.01,0.04525640890996446,52.11796754926074,0.0607603043187489,-4.478209548472052,2.3,-1.25,-2.5,1.0,1000.0
93,0.01,0.026904122066255007,50.798773394547744,0.0974825924552323,-4.841683503148581,2.3,-1.25,-2.5,1.0,1000.0
94,0.01,0.03513292527005108,51.26037336637871,0.044392703521321734,1.479306051789841,2.3,-1.25,-2.5,1.0,1000.0
95,0.01,0.04641142025208725,52.5823576941794,0.01873790972115623,-1.622370551726791,2.3,-1.25,-2.5,1.0,1000.0
96,0.01,0.03710700244047331,50.81742238238475,0.09684451947170121,-0.10598138919687905,2.3,-1.25,-2.5,1.0,1000.0
97,0.01,0.04982563358975861,51.67675500199391,0.03779811024316295,-3.5283518983935886,2.3,-1.25,-2.5,1.0,1000.0
98,0.01,0.029789198270354943,51.45352345663953,0.0885104801870467,-2.1313993262120956,2.3,-1.25,-2.5,1.0,1000.0
99,0.01,0.0305047572487799,50.22453477591505,0.06121013068429687,0.34085810457908483,2.3,-1.25,-2.5,1.0,1000.0
100,0.01,0.01845592737078591,52.6938469398804,0.08356980053982603,-4.393110273678303,2.3,-1.25,-2.5,1.0,1000.0
101,0.01,0.030484410677551633,51.33359839218436,0.0585356145803968,-1.7983957774337296,2.3,-1.25,-2.5,1.0,1000.0
102,0.01,0.040159897862947304,50.64149135869572,0.06704391194105032,1.7655650229846938,2.3,-1.25,-2.5,1.0,1000.0
103,0.01,0.044962324191652456,51.718796247616986,0.028296392031370507,-1.583547085243369,2.3,-1.25,-2.5,1.0,1000.0
104,0.01,0.0409105951624283,52.13160118443454,0.06397365663610048,-2.896389567744526,2.3,-1.25,-2.5,1.0,1000.0
105,0.01,0.015039483403324125,51.7502340814048,0.09253609029651318,-1.981317149222543,2.3,-1.25,-2.5,1.0,1000.0
106,0.01,0.038719816382889606,50.77528817723526,0.043990940352631624,-2.277840337179028,2.3,-1.25,-2.5,1.0,1000.0
107,0.01,0.04515795457627628,51.73827515008425,0.01768687810280855,-0.9440931924812812,2.3,-1.25,-2.5,1.0,1000.0
108,0.01,0.04647613518211139,51.923941890327654,0.022140974287597346,1.845429344639017,2.3,-1.25,-2.5,1.0,1000.0
109,0.01,0.040456450035907976,50.31986682084222,0.034290044511753215,-3.1471783736142562,2.3,-1.25,-2.5,1.0,1000.0
110,0.01,0.03647000716671799,50.11731731645528,0.05178658769166432,0.5712540181553845,2.3,-1.25,-2.5,1.0,1000.0
111,0.01,0.033985909292720946,51.06414408837162,0.09671318059936465,0.2124023231641532,2.3,-1.25,-2.5,1.0,1000.0
112,0.01,0.030962866913072176,50.12827639917533,0.03963153842662374,-3.6174276767505953,2.3,-1.25,-2.5,1.0,1000.0
113,0.01,0.021669174141619015,51.01946396012359,0.057972564402072164,0.9482409294936378,2.3,-1.25,-2.5,1.0,1000.0
114,0.01,0.03992225472009656,50.19038868133322,0.08809140976306273,-0.9924391814917559,2.3,-1.25,-2.5,1.0,1000.0
115,0.01,0.044590372198761836,51.64326386119112,0.05079186132197561,-0.8097579818477829,2.3,-1.25,-2.5,1.0,1000.0
116,0.01,0.03489241428432089,50.21412043186158,0.08148347850087095,1.4034548428177578,2.3,-1.25,-2.5,1.0,1000.0
117,0.01,0.015723240846484566,49.448575214368745,0.08868198257291379,0.19873971363724507,2.3,-1.25,-2.5,1.0,1000.0
118,0.01,0.036090719742382225,50.539171786558626,0.04017408330936176,0.5803907285304888,2.3,-1.25,-2.5,1.0,1000.0
119,0.01,0.04316211183630905,51.771498134242414,0.05844815934736051,-1.6788044436696414,2.3,-1.25,-2.5,1.0,1000.0
120,0.01,0.025744088822435802,50.59264836567575,0.08020430647255203,0.4450144450940794,2.3,-1.25,-2.5,1.0,1000.0
121,0.01,0.03254074254528837,51.107519884753124,0.08147024852451039,-1.0794804401149292,2.3,-1.25,-2.5,1.0,1000.0
122,0.01,0.010234630589267447,49.978747475561754,0.06537016012435717,-4.191543469021942,2.3,-1.25,-2.5,1.0,1000.0
123,0.01,0.000983193034528285,50.66841433711079,0.02036861063650708,-3.6478049126827705,2.3,-1.25,-2.5,1.0,1000.0
124,0.01,0.04126794827142459,50.74449138082805,0.09528974744352424,-1.134685118940494,2.3,-1.25,-2.5,1.0,1000.0
125,0.01,0.045707159306642424,52.45049735573307,0.030066505386786305,-4.815135659865842,2.3,-1.25,-2.5,1.0,1000.0
126,0.01,0.0363768251013751,50.08563923837581,0.015031142438526001,0.9123042446182339,2.3,-1.25,-2.5,1.0,1000.0
127,0.01,0.04990806030263728,51.83195525129114,0.06598219157059755,-4.80132533408366,2.3,-1.25,-2.5,1.0,1000.0
128,0.01,0.03224187739992758,50.00383678270998,0.08990942726762584,-2.7532328938047335,2.3,-1.25,-2.5,1.0,1000.0
129,0.01,0.038516347195712064,50.33769051589117,0.09409400365289487,-2.646021456156287,2.3,-1.25,-2.5,1.0,1000.0
130,0.01,0.04488954155615224,52.10870605693572,0.05850944088358898,-2.838140701296103,2.3,-1.25,-2.5,1.0,1000.0
131,0.01,0.04419186033275673,52.35562864811766,0.09351156095894826,-4.257327648127595,2.3,-1.25,-2.5,1.0,1000.0
132,0.01,0.04139910247346986,52.108485636013214,0.058456589842955556,-3.027706109594872,2.3,-1.25,-2.5,1.0,1000.0
133,0.01,0.038786887636744434,50.88992548338413,0.03620860763751086,-2.9396277163126285,2.3,-1.25,-2.5,1.0,1000.0
134,0.01,0.0189269615926731,51.23112360603434,0.026853725995650994,-0.19426674192963667,2.3,-1.25,-2.5,1.0,1000.0
135,0.01,0.04629668183561051,49.61936999251975,0.020949674040074945,1.772230107776732,2.3,-1.25,-2.5,1.0,1000.0
136,0.01,0.0422354677871697,52.62324516916464,0.05427475667701272,-2.9463075830516723,2.3,-1.25,-2.5,1.0,1000.0
137,0.01,0.03540500106321441,48.91532993866993,0.06340526799059693,1.2933434212836339,2.3,-1.25,-2.5,1.0,1000.0
138,0.01,0.04590492064661498,49.67453696979581,0.02812154796983636,1.4172839537569093,2.3,-1.25,-2.5,1.0,1000.0
139,0.01,0.04526329320483677,48.71605718896647,0.09936237637515234,-0.27923274920805863,2.3,-1.25,-2.5,1.0,1000.0
140,0.01,0.018082487220140192,51.1031307363518,0.012437979010999767,-3.6179013684125687,2.3,-1.25,-2.5,1.0,1000.0
141,0.01,0.04214578956045364,50.816629327249544,0.0758993438955125,-0.6217975595150813,2.3,-1.25,-2.5,1.0,1000.0
142,0.01,0.021618497340242234,50.802040492019906,0.02956419339715019,-0.505896612177489,2.3,-1.25,-2.5,1.0,1000.0
143,0.01,0.03541564816432622,51.646817347954574,0.031531174145641286,-3.4069536943966683,2.3,-1.25,-2.5,1.0,1000.0
144,0.01,0.037192485963207324,50.21607899830105,0.09695452690090764,1.1973713315257495,2.3,-1.25,-2.5,1.0,1000.0
145,0.01,0.038802072982195554,51.19432060958141,0.08607942905824081,-1.1105760303809982,2.3,-1.25,-2.5,1.0,1000.0
146,0.01,0.03519828627560971,51.295708292272394,0.01677499857554002,-0.5113404342971952,2.3,-1.25,-2.5,1.0,1000.0
147,0.01,0.04235920007890108,50.335730332546504,0.04994497508095767,-3.386040652332144,2.3,-1.25,-2.5,1.0,1000.0
148,0.01,0.04488922076661275,52.587271934517545,0.022680477961084328,-1.7684703123143,2.3,-1.25,-2.5,1.0,1000.0
149,0.01,0.018264269043232348,51.363700660553675,0.041020081276157576,-0.7092899680884761,2.3,-1.25,-2.5,1.0,1000.0
150,0.01,0.03236779168157455,49.92658538545292,0.06569902261995678,0.19109707921176966,2.3,-1.25,-2.5,1.0,1000.0
151,0.01,0.016460348097002784,51.45266722407068,0.03677035564745932,-4.139746498443015,2.3,-1.25,-2.5,1.0,1000.0
152,0.01,0.04617169864661458,52.43005869467749,0.055122410652075,-2.869632974074706,2.3,-1.25,-2.5,1.0,1000.0
153,0.01,0.03019040610557071,50.147449244948604,0.06042421155115038,1.553339719535443,2.3,-1.25,-2.5,1.0,1000.0
154,0.01,0.02640221907305356,52.94870003982478,0.014735304192449115,-4.609148282907681,2.3,-1.25,-2.5,1.0,1000.0
155,0.01,0.03902377616645148,50.322364466104595,0.03375133527159795,-3.0102383578058736,2.3,-1.25,-2.5,1.0,1000.0
156,0.01,0.028032009506182128,52.577661923832274,0.07309212903370015,-4.380672202813089,2.3,-1.25,-2.5,1.0,1000.0
157,0.01,0.017933590500461966,50.47016734781647,0.03298948140406081,-2.5560482235299364,2.3,-1.25,-2.5,1.0,1000.0
158,0.01,0.030991669601533198,50.43872322119046,0.0599525710025207,-3.4303228974454694,2.3,-1.25,-2.5,1.0,1000.0
159,0.01,0.010430851171623935,52.45833199969875,0.021494025605624183,-3.918473434527677,2.3,-1.25,-2.5,1.0,1000.0
160,0.01,0.024660161259588934,50.81401406819295,0.09011952455555254,-3.7488265575295623,2.3,-1.25,-2.5,1.0,1000.0
161,0.01,0.024248039680570845,50.417500158323655,0.086200202903861,-3.5421441042997417,2.3,-1.25,-2.5,1.0,1000.0
162,0.01,0.04149940463754187,51.28440805411144,0.03334489465659147,-4.041438586618421,2.3,-1.25,-2.5,1.0,1000.0
163,0.01,0.030389959728319583,49.69667718103401,0.0726127955183763,-1.1323314391000854,2.3,-1.25,-2.5,1.0,1000.0
164,0.01,0.04073648329543864,51.714452957719935,0.029225398871451737,-2.167288277771574,2.3,-1.25,-2.5,1.0,1000.0
165,0.01,0.041766105518802776,49.05891388320849,0.09481882368431897,-1.1687769154945333,2.3,-1.25,-2.5,1.0,1000.0
166,0.01,0.024436488306407156,50.0760351151647,0.05875714450771337,-4.356410487070682,2.3,-1.25,-2.5,1.0,1000.0
167,0.01,0.037822220812298676,49.96289807751374,0.04681824984411206,-1.8257092723812192,2.3,-1.25,-2.5,1.0,1000.0
168,0.01,0.03788787468967862,50.38426161018076,0.05378085942937806,0.1314214593992249,2.3,-1.25,-2.5,1.0,1000.0
169,0.01,0.044681478127424824,49.21388719705887,0.057796186498204,-1.290420242057984,2.3,-1.25,-2.5,1.0,1000.0
170,0.01,0.04829119064251177,51.35671792937961,0.012347004936572509,-2.281300164781067,2.3,-1.25,-2.5,1.0,1000.0
171,0.01,0.04555766976604,51.184742438860546,0.032088050430739395,0.22071964561610358,2.3,-1.25,-2.5,1.0,1000.0
172,0.01,0.03474647267212124,52.82618192524948,0.012944252008600011,-4.954463501424135,2.3,-1.25,-2.5,1.0,1000.0
173,0.01,0.04347755989243311,49.49846362916097,0.04187928491864957,0.4292612463869103,2.3,-1.25,-2.5,1.0,1000.0
174,0.01,0.032028602078452234,50.318067713357586,0.04674587849465958,-4.148692338862981,2.3,-1.25,-2.5,1.0,1000.0
175,0.01,0.03514883265980465,49.936696835328554,0.08223698102849797,-0.8914452754243101,2.3,-1.25,-2.5,1.0,1000.0
176,0.01,0.0053943927323686965,50.62850862732019,0.01727611023665551,-0.6463791465089752,2.3,-1.25,-2.5,1.0,1000.0
177,0.01,0.042277704542645976,49.95037647319134,0.03734541889776603,-1.7261754443196877,2.3,-1.25,-2.5,1.0,1000.0
178,0.01,0.029524407377691624,51.5021235191941,0.07155064235340113,-4.833828160251761,2.3,-1.25,-2.5,1.0,1000.0
179,0.01,0.03115000434181749,50.16081645603625,0.048110654115610586,-2.600200240062252,2.3,-1.25,-2.5,1.0,1000.0
180,0.01,0.03373727013349221,51.634745730020576,0.041134720535213526,-0.4362090354674093,2.3,-1.25,-2.5,1.0,1000.0
181,0.01,0.026374736633699936,50.17609921579338,0.07822824862000509,-3.3022836805229647,2.3,-1.25,-2.5,1.0,1000.0
182,0.01,0.028614415943280007,50.540075484679384,0.012009616595122223,1.7578092304930273,2.3,-1.25,-2.5,1.0,1000.0
183,0.01,0.016909082942153975,49.234699217901436,0.08791416659351335,0.7609439317910489,2.3,-1.25,-2.5,1.0,1000.0
184,0.01,0.04142694251050666,52.37564380474022,0.04274384727620284,-2.469390644428477,2.3,-1.25,-2.5,1.0,1000.0
185,0.01,0.02019607911706399,50.17750009969339,0.05285544403446786,-2.4341434574991876,2.3,-1.25,-2.5,1.0,1000.0
186,0.01,0.042000903035326984,49.91182609828586,0.07082233926785067,-3.232738087064863,2.3,-1.25,-2.5,1.0,1000.0
187,0.01,0.045596005791503906,50.040020892307545,0.04817898006237375,-3.355864539595032,2.3,-1.25,-2.5,1.0,1000.0
188,0.01,0.018491823620536748,51.97403498579623,0.023706522261917228,-4.285485450053982,2.3,-1.25,-2.5,1.0,1000.0
189,0.01,0.0415658902785538,51.89609037421142,0.06496695716859019,-3.812538413479321,2.3,-1.25,-2.5,1.0,1000.0
190,0.01,0.03570902258711639,49.928331506288735,0.08710042867755347,-2.5251656992970664,2.3,-1.25,-2.5,1.0,1000.0
191,0.01,0.03471082650184827,51.91487129359324,0.055530482830069415,-4.190743059344901,2.3,-1.25,-2.5,1.0,1000.0
192,0.01,0.025078051634283522,51.83658627342997,0.01780283798565963,-0.2801473483356993,2.3,-1.25,-2.5,1.0,1000.0
193,0.01,0.04570553043616104,52.81219232670764,0.041678380658383425,-2.8425762291549557,2.3,-1.25,-2.5,1.0,1000.0
194,0.01,0.022174693570796378,50.28314169009342,0.03056830746885851,-2.0477378518662634,2.3,-1.25,-2.5,1.0,1000.0
195,0.01,0.02166308741486152,52.535164507689615,0.015484020255163482,-4.429918530223408,2.3,-1.25,-2.5,1.0,1000.0
196,0.01,0.027050730917944514,50.52195756839838,0.01920590890757924,0.851833427352843,2.3,-1.25,-2.5,1.0,1000.0
197,0.01,0.03602250147860836,49.805715903962664,0.060978897290734725,-0.15959176282660792,2.3,-1.25,-2.5,1.0,1000.0
198,0.01,0.020808290475122723,52.151495929335255,0.042756414044118826,-1.6140791141511093,2.3,-1.25,-2.5,1.0,1000.0
199,0.01,0.04912346971986937,49.21186864738715,0.04364057104897784,-0.3334602752607214,2.3,-1.25,-2.5,1.0,1000.0
200,0.01,0.03260408681139908,50.43181358332686,0.09681693172519804,0.7658179441152386,2.3,-1.25,-2.5,1.0,1000.0
201,0.01,0.04424036530351698,50.61684699997562,0.08164334518786787,1.0984370837182302,2.3,-1.25,-2.5,1.0,1000.0
202,0.01,0.04521901358171958,50.41228642552417,0.08432170801016858,-0.9663895188543181,2.3,-1.25,-2.5,1.0,1000.0
203,0.01,0.040317294489959,52.379992986074704,0.06042202823424203,-4.723257200108288,2.3,-1.25,-2.5,1.0,1000.0
204,0.01,0.024369980444491745,49.60268816926538,0.0917276337217107,0.014984808374368441,2.3,-1.25,-2.5,1.0,1000.0
205,0.01,0.04021582833332528,49.981884314106274,0.08322318678804887,-3.149650017524549,2.3,-1.25,-2.5,1.0,1000.0
206,0.01,0.023379498668848402,51.474155780369145,0.08353472852475091,-4.532572780568209,2.3,-1.25,-2.5,1.0,1000.0
207,0.01,0.02734468236732552,51.99405320971711,0.05809248157620143,-1.8613622826043752,2.3,-1.25,-2.5,1.0,1000.0
208,0.01,0.016140861790263368,51.339804244031455,0.01817162690568226,-4.5542380264468925,2.3,-1.25,-2.5,1.0,1000.0
209,0.01,0.024497682262488746,49.76738090530446,0.0566712492581857,-0.3040266605364117,2.3,-1.25,-2.5,1.0,1000.0
210,0.01,0.008244474493796854,49.085437582436874,0.08413963381256949,1.0979800435002058,2.3,-1.25,-2.5,1.0,1000.0
211,0.01,0.04559958138853175,51.563284448188064,0.011098577260367127,0.987364255670192,2.3,-1.25,-2.5,1.0,1000.0
212,0.01,0.03871637263494099,50.828840703637965,0.024459881585869855,0.3172358316473627,2.3,-1.25,-2.5,1.0,1000.0
213,0.01,0.04811712113315847,51.615904742851306,0.03375343211580302,0.5278462821493193,2.3,-1.25,-2.5,1.0,1000.0
214,0.01,0.03429391079598465,50.40981383344029,0.05529099166916647,-3.277600272065649,2.3,-1.25,-2.5,1.0,1000.0
215,0.01,0.04345817994778343,52.06213546774845,0.06238485839502362,-4.302330455108411,2.3,-1.25,-2.5,1.0,1000.0
